,category,amt,city,state,lat,long,city_pop,age,is_fraud
370053,kids_pets,64.69,Westport,KY,38.4921,-85.4524,564.0,27.999999999999996,0
746726,misc_net,941.5,Bryant,WI,45.203,-88.9983,1080.0,45.0,1
1186754,grocery_pos,301.55,Cross,SC,33.3364,-80.1859,4471.0,51.0,1
1209036,grocery_pos,300.56,Hudson,NY,42.247,-73.7552,17867.0,26.0,1
841787,grocery_pos,299.33,Hazel,KY,36.5422,-88.3319,1480.0,50.0,1
450958,shopping_net,1032.04,Moorhead,MS,33.4783,-90.5142,2870.0,25.0,1
739939,misc_net,822.1699999999998,Barnstable,MA,41.6983,-70.3001,1850.0,61.0,1
1261155,entertainment,85.67000000000004,Williams,IN,38.7735,-86.6285,1735.0,34.0,0
464440,gas_transport,9.019999999999982,Morrisdale,PA,41.0001,-78.2357,3688.0,51.0,1
474462,shopping_net,1032.03,Paulding,OH,41.141000000000005,-84.5722,6284.0,88.0,1
69753,food_dining,37.829999999999984,Arcadia,MI,44.5232,-86.2061,680.0,58.0,0
47634,entertainment,4.2900000000000205,Haines City,FL,28.0758,-81.5929,33804.0,33.0,0
448652,grocery_pos,315.25,Moorhead,MS,33.4783,-90.5142,2870.0,25.0,1
279520,grocery_pos,359.29,Turner,MT,48.8328,-108.3961,192.0,60.0,1
68278,gas_transport,57.28999999999999,Kirby,OH,40.813,-83.4196,117.99999999998545,67.0,0
477372,health_fitness,74.72,Cokeburg,PA,40.1008,-80.0652,632.0,35.0,0
734241,gas_transport,9.920000000000016,Kissee Mills,MO,36.6704,-93.0377,1201.0,44.0,1
1010105,gas_transport,58.97,Halstad,MN,47.3551,-96.798,771.0,52.0,0
628693,personal_care,22.45999999999998,Old Hickory,TN,36.2416,-86.6117,22191.0,30.0,1
268216,travel,1.910000000000025,Grassflat,PA,41.0036,-78.1104,489.0,68.0,1
22314,misc_net,115.87,Schaefferstown,PA,40.3087,-76.2963,823.0,42.0,0
208491,grocery_pos,96.62000000000003,Sheffield,MA,42.1001,-73.3611,2121.0,51.0,0
995710,grocery_pos,349.58,Saint Paul,MN,44.9913,-92.9487,753116.0,53.0,1
1105426,grocery_pos,121.07,Basye,VA,38.8089,-78.7776,863.0,52.0,0
642679,grocery_net,39.76999999999998,Lima,OH,40.7641,-84.0973,86954.0,32.0,0
285774,misc_net,916.46,Acworth,NH,43.196000000000005,-72.3001,477.0,36.0,1
282836,grocery_pos,308.81,Livonia,MI,42.3958,-83.3772,96942.0,59.0,1
415437,shopping_net,1086.75,Higganum,CT,41.4682,-72.5751,5438.0,60.0,1
482978,grocery_pos,145.01,Arcadia,MI,44.5232,-86.2061,680.0,58.0,0
31161,health_fitness,125.54000000000002,Moundsville,WV,39.9148,-80.73100000000001,16183.0,47.0,0
416236,grocery_pos,152.33,Parks,AZ,35.2563,-111.95,759.0000000000146,67.0,0
338452,shopping_net,230.9,Parkers Lake,KY,36.8347,-84.4436,1565.0,56.0,0
653945,shopping_net,8.470000000000027,Oolitic,IN,38.8938,-86.5246,1227.9999999999854,33.0,0
921511,home,96.39999999999998,West Sayville,NY,40.732,-73.1,4056.0,34.0,0
302092,shopping_net,9.170000000000016,Shenandoah Junction,WV,39.3716,-77.8229,1925.0,58.0,0
1186419,home,235.66,Riverview,MI,42.1782,-83.2461,15623.0,31.000000000000004,1
654129,shopping_pos,5.050000000000011,Mc Veytown,PA,40.5046,-77.7186,4653.0,27.0,0
83763,shopping_net,1016.56,Summerfield,TX,34.7437,-102.5064,53.0,32.0,1
940739,home,285.88,Texarkana,AR,33.431,-93.8765,36438.0,39.0,1
386576,grocery_pos,192.32,Hurricane,WV,38.4257,-81.9943,21902.0,44.0,0
31536,shopping_net,878.3299999999999,Rhame,ND,46.1664,-103.7079,475.0,69.0,1
276545,gas_transport,7.810000000000002,Moab,UT,38.5677,-109.5271,9772.0,35.0,1
58145,kids_pets,49.97999999999999,Meadville,MO,39.7795,-93.3014,964.0,50.0,0
629091,grocery_pos,72.93000000000004,Denham Springs,LA,30.459,-90.9027,71335.0,30.0,0
267332,entertainment,60.610000000000014,Washington Court House,OH,39.537,-83.455,22305.0,85.0,0
56687,grocery_net,8.95999999999998,Sheffield,MA,42.1001,-73.3611,2121.0,51.0,1
91313,food_dining,121.17000000000002,Jones,AL,32.5104,-86.8138,1089.0,53.0,1
921618,shopping_pos,3.7799999999999727,Thomas,WV,39.1505,-79.503,836.0,43.0,0
229117,grocery_pos,321.81,Lake Jackson,TX,29.0393,-95.4401,28739.0,25.0,1
1050873,home,13.389999999999986,Dunlevy,PA,40.1151,-79.8627,427.0,73.0,0
3560,grocery_pos,148.63,May,TX,31.9571,-98.9656,1791.0,59.0,0
597220,food_dining,110.0,Westhampton Beach,NY,40.8295,-72.6473,3254.9999999999854,46.0,1
297159,shopping_net,957.3699999999999,Llano,NM,36.1486,-105.6648,247.0,63.0,1
662098,grocery_pos,287.62,Sula,MT,45.8433,-113.8748,218.0,29.0,1
1225883,kids_pets,12.879999999999995,Creedmoor,NC,36.1124,-78.6476,12335.0,37.0,0
480666,personal_care,92.10000000000002,Roma,TX,26.4215,-99.0025,18128.0,34.0,0
508104,shopping_net,1.1200000000000045,Breesport,NY,42.1939,-76.7361,520.0,33.0,0
175150,grocery_pos,379.3,Port Ewen,NY,41.8948,-73.9767,2470.9999999999854,58.0,1
542530,grocery_pos,110.79000000000005,Sterling City,TX,31.8351,-101.0017,1143.0,62.0,0
125901,grocery_pos,347.5,Jay,FL,30.8985,-87.1332,5719.0,30.0,1
816980,gas_transport,108.01999999999998,Roma,TX,26.4215,-99.0025,18128.0,34.0,0
474911,grocery_pos,137.93,East Andover,ME,44.6084,-70.6993,190.0,54.0,0
870292,grocery_pos,131.87,Mesa,ID,44.6255,-116.4493,129.0,59.0,0
490809,home,49.039999999999964,Conway,NH,43.9742,-71.1503,3807.0,25.0,0
561935,gas_transport,88.75999999999999,Daniels,WV,37.7256,-81.1087,3994.0,88.0,0
105811,shopping_pos,1141.38,Cadiz,KY,36.802,-87.8286,13422.0,63.0,1
160763,grocery_pos,289.41,Aurora,CO,39.7656,-104.7069,389246.0,86.0,1
489181,gas_transport,7.050000000000011,Leetsdale,PA,40.5662,-80.2099,1140.0,38.0,1
51259,kids_pets,18.46999999999997,Washington,DC,38.9087,-77.0414,601723.0,38.0,1
112020,home,86.87,Lahoma,OK,36.385,-98.0727,1078.0,35.0,0
417458,shopping_net,1171.78,Howes Cave,NY,42.7045,-74.3648,1304.0,54.0,1
953314,shopping_net,1040.2,Redford,MO,37.3272,-91.0243,241.0,50.0,1
1010819,home,31.579999999999984,Altonah,UT,40.3207,-110.436,302.0,34.0,0
236628,shopping_net,13.550000000000011,Sula,MT,45.8433,-113.8748,218.0,29.0,0
60588,personal_care,25.730000000000018,Eldridge,AL,33.9315,-87.6194,1186.0,38.0,0
1051508,gas_transport,8.54000000000002,Athena,OR,45.8289,-118.4971,1302.0,48.0,1
424889,shopping_pos,819.56,Unionville,MO,40.4815,-92.9951,3804.9999999999854,74.0,1
775712,grocery_pos,323.16,Altona,NY,44.8816,-73.6408,2148.0,71.0,1
1148804,shopping_pos,3.329999999999984,Marienville,PA,41.4622,-79.1306,4171.999999999985,62.0,0
752684,grocery_pos,66.60000000000002,Santa Monica,CA,34.0287,-118.4924,92043.0,63.0,0
385984,home,83.36000000000001,Atlantic,VA,37.9073,-75.5089,741.0,38.0,0
584128,food_dining,1.9499999999999886,Mallie,KY,37.2692,-82.9161,798.0,98.0,0
799088,entertainment,565.3,Beaverdam,OH,40.8314,-83.9758,349.0,46.0,1
1290793,grocery_net,16.389999999999986,Mount Hope,AL,34.4793,-87.4769,1312.0,69.0,1
378740,grocery_pos,269.38,Etlan,VA,38.5095,-78.2638,395.0,42.0,1
1163208,gas_transport,96.44,Aurora,CO,39.6662,-104.835,389246.0,55.0,0
231990,grocery_pos,112.99000000000001,Milner,GA,33.141,-84.1759,4138.0,55.0,0
13769,shopping_net,21.620000000000005,Jones,AL,32.5104,-86.8138,1089.0,53.0,0
82733,personal_care,65.38999999999999,Norman,AR,34.4596,-93.6743,1383.0,58.0,0
958970,food_dining,31.569999999999993,White Sulphur Springs,WV,37.7827,-80.3129,5216.0,31.000000000000004,0
1102723,grocery_pos,322.96,Saint Bonaventure,NY,42.2701,-78.6847,1453.0,50.0,1
884856,gas_transport,62.81999999999999,Cascade Locks,OR,45.67100000000001,-121.8686,1288.0,88.0,0
262054,gas_transport,60.43000000000001,Bradley,SC,34.0326,-82.2027,1523.0000000000146,40.0,0
657391,personal_care,49.50999999999999,Yellowstone National Park,WY,44.7957,-110.6137,369.0,83.0,1
114586,grocery_pos,292.07,Saint Louis,MO,38.6171,-90.4504,927396.0,64.0,1
396826,shopping_net,913.1699999999998,Detroit,MI,42.3669,-82.9938,673342.0,41.0,1
667383,entertainment,641.34,Nelson,NE,40.201,-98.0684,732.0,68.0,1
177273,shopping_pos,4.220000000000027,Huntsville,AL,34.7789,-86.5438,190178.0,51.0,0
398184,misc_pos,4.930000000000007,Jones,AL,32.5104,-86.8138,1089.0,53.0,0
1233001,shopping_net,922.3899999999999,Moss Point,MS,30.5471,-88.4927,31702.0,90.0,1
273462,gas_transport,58.81999999999999,Bonfield,IL,41.1573,-88.0619,1617.0,34.0,0
709862,shopping_pos,796.9100000000001,Umatilla,FL,28.9254,-81.6801,11432.0,38.0,1
1170647,health_fitness,19.0,Houston,TX,29.7736,-95.4034,2906700.0,40.0,1
934856,kids_pets,47.00999999999999,Albuquerque,NM,35.1506,-106.569,641349.0,48.0,0
512502,gas_transport,6.600000000000023,Senatobia,MS,34.6323,-89.8855,14462.0,65.0,1
286783,entertainment,561.06,Bowdoin,ME,44.0575,-69.9656,3224.0000000000146,27.0,1
229460,shopping_net,1144.18,Zavalla,TX,31.1569,-94.3871,2836.0,39.0,1
448242,kids_pets,55.27000000000004,Mount Saint Joseph,OH,39.0965,-84.6431,177.0,50.0,0
510766,health_fitness,36.21999999999997,Camden,MO,39.2048,-94.0259,463.99999999998545,65.0,0
448848,misc_net,821.01,Moorhead,MS,33.4783,-90.5142,2870.0,25.0,1
14370,shopping_net,996.9299999999998,Ironton,OH,38.5294,-82.6654,21635.0,23.0,1
137083,travel,3.2900000000000205,North Washington,PA,41.0472,-79.8089,139.0,70.0,0
1278701,shopping_net,1108.11,Freeport,ME,43.857,-70.1031,7879.000000000015,75.0,1
471183,health_fitness,26.25999999999999,Romulus,MI,42.2203,-83.3583,31515.0,53.0,0
842142,misc_pos,110.12000000000003,Belmont,NH,43.4512,-71.48899999999999,7430.0,69.0,0
206239,entertainment,66.09,Meadville,MO,39.7795,-93.3014,964.0,50.0,0
235624,grocery_pos,128.34,Palermo,ND,48.3396,-102.24,229.00000000001455,41.0,0
1133242,gas_transport,66.82,Hawley,MN,46.9777,-96.4092,4507.999999999985,75.0,0
998585,gas_transport,69.37,Harrodsburg,IN,39.013000000000005,-86.5457,76.0,69.0,0
542163,entertainment,35.329999999999984,Morrisdale,PA,41.0001,-78.2357,3688.0,51.0,0
888995,home,4.529999999999973,Canton,OH,40.8027,-81.3739,192805.0,61.0,0
373179,grocery_pos,309.97,Randolph,OH,41.0109,-81.2977,51.0,64.0,1
1262668,shopping_net,1130.23,Queen Anne,MD,38.9456,-75.9777,777.0,27.0,1
378437,grocery_pos,304.53,Etlan,VA,38.5095,-78.2638,395.0,42.0,1
529447,entertainment,119.92000000000002,Saint Amant,LA,30.2385,-90.8435,10076.0,47.0,0
57191,food_dining,88.94999999999996,Cranks,KY,36.7558,-83.1838,581.0,57.0,0
683344,shopping_net,1096.53,San Antonio,TX,29.3641,-98.4924,1595797.0,29.0,1
517341,shopping_net,1039.42,Senatobia,MS,34.6323,-89.8855,14462.0,65.0,1
527839,entertainment,78.17000000000002,Utica,PA,41.4798,-79.9403,1102.0,35.0,0
865642,grocery_net,40.18000000000001,Wilton,ND,47.1709,-100.7944,1190.0,76.0,0
530994,misc_net,654.83,Catawba,VA,37.3696,-80.1284,1363.0,84.0,1
700955,personal_care,66.73000000000005,Bridger,MT,45.2857,-108.9082,1446.0,46.0,0
193603,personal_care,7.740000000000009,Burrton,KS,38.0261,-97.6666,1689.0,27.0,0
871774,kids_pets,74.19,Jermyn,PA,41.5744,-75.5881,6508.0,43.0,0
169777,kids_pets,159.86,Alton,IA,42.9782,-96.0173,1700.0,23.0,0
105983,grocery_pos,269.01,Cadiz,KY,36.802,-87.8286,13422.0,63.0,1
545576,home,74.92000000000002,Lamberton,MN,44.2378,-95.2739,1507.0,31.000000000000004,0
26991,shopping_net,1.420000000000016,Fulton,SD,43.7588,-97.8712,355.0,69.0,0
55380,shopping_net,917.19,Smock,PA,39.9961,-79.7678,1946.0,34.0,1
713305,travel,10.120000000000005,Springfield Gardens,NY,40.6645,-73.7559,38912.0,63.0,1
969516,grocery_pos,316.42,Rumely,MI,46.3481,-87.0436,137.0,34.0,1
1138266,travel,1.5500000000000114,Chester Heights,PA,39.8839,-75.4669,348.0,79.0,0
486958,shopping_pos,50.76000000000002,Steuben,ME,44.4971,-67.9503,1131.0,65.0,0
225421,food_dining,1.920000000000016,South Londonderry,VT,43.1699,-72.8515,828.0,67.0,0
75452,misc_net,686.74,Chattanooga,TN,35.0271,-85.2356,198659.0,80.0,1
1286564,personal_care,22.610000000000014,Coleharbor,ND,47.5196,-101.2332,307.0,94.0,0
1054115,misc_net,8.240000000000009,Murfreesboro,TN,35.8596,-86.421,158701.0,46.0,0
376883,misc_net,752.3899999999999,Bonfield,IL,41.1573,-88.0619,1617.0,34.0,1
1054712,shopping_net,859.9099999999999,Athena,OR,45.8289,-118.4971,1302.0,48.0,1
56103,grocery_net,40.28000000000003,Elizabeth,NJ,40.6747,-74.2239,124967.0,44.0,0
741355,food_dining,8.100000000000023,Manquin,VA,37.7184,-77.186,976.0,25.0,0
924804,misc_net,752.56,North Las Vegas,NV,36.2815,-115.1482,214518.0,64.0,1
49389,food_dining,21.99000000000001,Spencer,SD,43.7557,-97.5936,343.0,52.0,0
1029918,travel,7.410000000000025,Lakeview,MI,43.4269,-85.2924,4474.0,48.0,0
26383,kids_pets,19.519999999999982,Moriches,NY,40.8095,-72.8229,3285.0000000000146,36.0,1
715416,shopping_pos,766.6,Meridian,TX,31.929,-97.6443,2526.0,54.0,1
1023381,misc_net,672.71,Los Angeles,CA,34.0443,-118.2509,2383912.0,65.0,1
1166172,misc_net,806.06,Louisiana,MO,39.4336,-91.0664,4593.0,84.0,1
15605,grocery_pos,325.38,Naples,FL,26.3304,-81.5871,276002.0,74.0,1
236731,misc_pos,2.980000000000018,Blackville,SC,33.3645,-81.2718,4913.0,58.0,0
141097,shopping_pos,1.910000000000025,Tupper Lake,NY,44.232,-74.4905,6120.0,48.0,0
1102442,kids_pets,24.69999999999999,Lawrence,MA,42.6911,-71.1605,76383.0,39.0,0
973040,gas_transport,49.860000000000014,Red River,NM,36.6659,-105.4694,606.0000000000146,36.0,0
945385,grocery_pos,292.23,Kittery Point,ME,43.0976,-70.7121,1780.0,41.0,1
815310,misc_net,908.77,Grant,AL,34.4959,-86.259,5901.0,52.0,1
1295532,gas_transport,10.240000000000009,Denham Springs,LA,30.459,-90.9027,71335.0,30.0,1
1133565,gas_transport,53.75,Nobleboro,ME,44.0943,-69.4828,1643.0,48.0,0
283708,personal_care,21.74000000000001,Saint Amant,LA,30.2385,-90.8435,10076.0,47.0,1
24244,misc_net,15.370000000000005,Camden,TX,30.9,-94.7547,99.0,59.0,0
139468,grocery_pos,348.72,Napa,CA,38.4549,-122.2564,94014.0,39.0,1
189200,shopping_net,940.1599999999999,Brantley,AL,31.571,-86.2743,2566.0,66.0,1
295570,grocery_net,40.129999999999995,Littleton,CO,39.5994,-105.0044,320420.00000000006,49.0,0
353619,misc_net,780.58,San Jose,CA,37.3304,-121.7913,973849.0000000001,27.0,1
109708,shopping_pos,968.56,Queenstown,MD,39.0026,-76.1424,3862.0,62.0,1
711151,health_fitness,8.389999999999986,New Ellenton,SC,33.413000000000004,-81.69,2205.9999999999854,38.0,0
422574,grocery_net,58.349999999999994,Utica,MO,39.7417,-93.6289,271.0,52.0,0
884746,gas_transport,20.30000000000001,North Prairie,WI,42.9385,-88.395,2327.9999999999854,82.0,1
697840,gas_transport,47.5,Birmingham,IA,40.8626,-91.9534,888.0,36.0,0
165487,shopping_net,908.46,Gregory,AR,35.1791,-91.2594,37.0,66.0,1
29895,misc_net,809.53,Heislerville,NJ,39.224,-74.9942,526.0,84.0,1
1269309,gas_transport,71.99000000000001,Breesport,NY,42.1939,-76.7361,520.0,33.0,0
783319,shopping_pos,327.92,Saint Amant,LA,30.2385,-90.8435,10076.0,47.0,0
620574,misc_net,4.0400000000000205,Kenner,LA,29.9912,-90.2479,68211.0,83.0,0
1012702,shopping_net,1049.13,Greenwood,IN,39.596,-86.1309,78968.0,56.0,1
967007,shopping_net,855.1399999999999,Rumely,MI,46.3481,-87.0436,137.0,34.0,1
951599,kids_pets,121.25,Tyler,TX,32.2768,-95.3031,144160.0,40.0,0
64584,shopping_net,1286.27,New Memphis,IL,38.4857,-89.6816,254.0,72.0,1
646049,grocery_pos,313.68,South Richmond Hill,NY,40.6868,-73.82300000000001,47211.0,87.0,1
302630,misc_net,131.18,Lonetree,WY,41.0552,-110.1603,49.0,43.0,0
192253,misc_net,826.3899999999999,Brantley,AL,31.571,-86.2743,2566.0,66.0,1
187564,home,146.54,Grantham,NH,43.5103,-72.1334,2971.0,76.0,0
734950,misc_pos,8.100000000000023,Blairstown,MO,38.5319,-93.9221,467.0,74.0,0
1162392,personal_care,35.31,Houston,TX,29.7972,-95.3288,2906700.0,41.0,0
221051,gas_transport,11.870000000000005,Grantham,NH,43.5103,-72.1334,2971.0,76.0,1
284616,gas_transport,95.94000000000003,Harrington Park,NJ,40.9918,-73.98,4664.0,59.0,0
272829,shopping_pos,936.4199999999998,University,MS,34.3396,-89.5736,4198.0,23.0,1
278156,grocery_pos,343.27,Campbell,NE,40.2967,-98.737,493.0,84.0,1
118212,shopping_net,1034.33,Reynolds,ND,47.7068,-97.2092,733.0,30.0,1
843493,grocery_pos,225.29,Grandview,TX,32.2779,-97.2351,5875.0,32.0,0
55468,grocery_pos,295.4,Smock,PA,39.9961,-79.7678,1946.0,34.0,1
1068995,shopping_net,1013.74,Topeka,KS,39.1329,-95.7023,163415.0,20.0,1
172565,shopping_net,6.930000000000007,Fort Washakie,WY,43.0048,-108.8964,1645.0000000000146,38.0,0
59782,personal_care,55.94999999999999,Metairie,LA,29.9975,-90.2146,137067.0,73.0,0
147921,grocery_pos,311.43,Mount Clemens,MI,42.5978,-82.8823,16305.0,97.0,1
911884,gas_transport,17.860000000000014,Falls City,TX,28.9814,-98.0156,2435.0,57.0,1
57855,shopping_net,5.529999999999973,Romulus,MI,42.2203,-83.3583,31515.0,53.0,0
295689,grocery_net,15.480000000000018,Llano,NM,36.1486,-105.6648,247.0,63.0,1
1195514,health_fitness,43.620000000000005,Arnold,MO,38.4305,-90.387,35439.0,39.0,0
5419,personal_care,8.220000000000027,Creola,OH,39.3543,-82.50299999999999,321.00000000001455,45.0,0
1175329,misc_pos,2.4700000000000273,Plymouth,CT,41.6611,-73.0449,2376.0,51.0,0
1049756,kids_pets,20.589999999999975,Spencer,SD,43.7557,-97.5936,343.0,52.0,1
1238627,shopping_pos,796.1000000000001,West Hartford,VT,43.7185,-72.4439,140.0,35.0,1
21742,gas_transport,12.569999999999993,San Jose,CA,37.3304,-121.7913,973849.0000000001,69.0,1
691555,health_fitness,72.05000000000001,Amorita,OK,36.9412,-98.2458,83.0,66.0,0
292239,grocery_pos,331.05,Sontag,MS,31.6453,-90.1801,1196.0,66.0,1
365502,entertainment,49.389999999999986,Lakeland,FL,28.1762,-81.9591,237282.0,75.0,0
644731,grocery_pos,315.86,Dubre,KY,36.8421,-85.5396,341.00000000001455,92.0,1
229653,home,61.97999999999999,Warren,MI,42.5164,-82.9832,134056.0,68.0,0
541774,misc_pos,9.930000000000007,Humble,TX,30.0041,-95.2825,194500.0,34.0,0
937002,grocery_pos,89.19999999999999,Barneveld,NY,43.2237,-75.1612,1684.0,30.0,0
400263,grocery_pos,335.68,Belmont,NH,43.4512,-71.48899999999999,7430.0,69.0,1
515988,shopping_pos,4.25,Darien,GA,31.3826,-81.4312,5989.0,57.0,0
1207483,health_fitness,87.38,Heart Butte,MT,48.2777,-112.8456,743.0,52.0,0
343819,home,45.72999999999999,Brinson,GA,30.9788,-84.7373,1461.0,89.0,0
356649,grocery_pos,322.02,Shelter Island,NY,41.06399999999999,-72.3366,1858.0,40.0,1
227844,shopping_net,7.660000000000025,Seneca,WI,43.2064,-90.9405,153.0,62.0,0
145171,shopping_net,1143.13,O Brien,TX,33.3749,-99.8473,178.00000000001455,41.0,1
192311,shopping_net,1012.71,Des Moines,IA,41.603,-93.633,222785.0,43.0,1
1214061,misc_pos,4.8799999999999955,Leonard,TX,33.4044,-96.2238,4090.0000000000146,47.0,0
125930,grocery_pos,274.36,Smiths Grove,KY,37.0581,-86.1938,6840.999999999985,25.0,1
1022894,home,99.4,Baton Rouge,LA,30.4066,-91.1468,378909.0,47.0,0
683312,shopping_net,1096.36,Armonk,NY,41.136,-73.7009,7987.0,60.0,1
138290,grocery_pos,340.44,Payson,IL,39.8153,-91.2627,1655.9999999999854,55.0,1
265265,grocery_net,11.160000000000025,Johns Island,SC,32.8357,-79.8217,20478.0,27.0,1
458589,home,66.78,Huntsville,AL,34.7789,-86.5438,190178.0,51.0,0
276315,misc_net,823.01,Phil Campbell,AL,34.347,-87.7154,5778.0,72.0,1
173006,health_fitness,17.910000000000025,Barneveld,NY,43.2237,-75.1612,1684.0,30.0,1
388009,food_dining,31.46999999999997,Pembroke,NC,34.6902,-79.1834,14783.0,69.0,0
181461,gas_transport,24.839999999999975,Winter,WI,45.8327,-91.0144,1478.0,59.0,1
117769,shopping_pos,6.8700000000000045,Holcomb,KS,37.9931,-100.9893,2691.0,31.000000000000004,0
979021,personal_care,18.579999999999984,Plainfield,NJ,40.6152,-74.415,71485.0,50.0,1
141014,health_fitness,25.149999999999977,Cleveland,AL,33.9778,-86.5598,3996.0,47.0,0
1155299,shopping_net,6.610000000000014,Fenelton,PA,40.8555,-79.7372,2054.0,61.0,0
277577,kids_pets,49.74000000000001,Cisco,IL,39.9972,-88.6962,478.0,64.0,0
129831,misc_net,5.6200000000000045,Luzerne,MI,44.6001,-84.2931,864.0,82.0,0
1076646,shopping_pos,55.91,Altona,NY,44.8816,-73.6408,2148.0,71.0,0
464718,misc_pos,29.75,Helm,CA,36.4992,-120.0936,123.0,51.0,0
981650,grocery_pos,327.52,Tickfaw,LA,30.5668,-90.482,8512.0,73.0,1
175490,kids_pets,49.370000000000005,Bowdoin,ME,44.0575,-69.9656,3224.0000000000146,27.0,0
942792,home,268.44,Texarkana,AR,33.431,-93.8765,36438.0,39.0,1
464452,grocery_pos,282.58,Morrisdale,PA,41.0001,-78.2357,3688.0,51.0,1
201166,grocery_net,22.980000000000018,San Antonio,TX,29.3641,-98.4924,1595797.0,29.0,0
690112,grocery_pos,306.04,Corsica,PA,41.1762,-79.1976,1274.0,75.0,1
111666,grocery_pos,291.8,New Boston,IL,41.2153,-90.9879,1504.0,31.000000000000004,1
603575,personal_care,18.379999999999995,Bellmore,NY,40.6729,-73.5365,34496.0,54.0,1
1049856,grocery_pos,346.99,Spencer,SD,43.7557,-97.5936,343.0,52.0,1
1193580,grocery_pos,291.14,Lockhart,TX,29.8868,-97.6769,17081.0,70.0,1
1170844,grocery_net,10.800000000000011,Achille,OK,33.8396,-96.3648,608.0,31.000000000000004,1
133269,shopping_pos,847.95,Amorita,OK,36.9412,-98.2458,83.0,66.0,1
226901,entertainment,2.0600000000000023,Newberg,OR,45.3099,-122.9685,28278.0,47.0,0
855071,grocery_net,46.380000000000024,Grimesland,NC,35.558,-77.2566,5903.000000000015,31.000000000000004,0
257024,grocery_net,34.29000000000002,Johns Island,SC,32.8357,-79.8217,20478.0,27.0,0
399404,entertainment,190.01,Amanda,OH,39.6251,-82.7552,4512.0,32.0,0
298138,gas_transport,9.45999999999998,Lawrence,MA,42.6911,-71.1605,76383.0,39.0,1
371812,misc_net,665.71,Afton,MI,45.3637,-84.4695,937.0,66.0,1
625657,shopping_net,844.5699999999999,Lolita,TX,28.7724,-96.4793,911.0,54.0,1
274816,misc_pos,1.6899999999999977,Blackville,SC,33.3645,-81.2718,4913.0,58.0,0
519729,gas_transport,52.68000000000001,Orient,WA,48.8878,-118.2105,149.0,46.0,0
652360,entertainment,9.79000000000002,North Judson,IN,41.2244,-86.6966,5791.000000000015,65.0,0
227823,shopping_net,957.8299999999999,Monmouth Beach,NJ,40.333,-73.9809,3279.0,46.0,1
1105192,grocery_pos,68.37,Newberg,OR,45.3099,-122.9685,28278.0,47.0,0
203603,personal_care,4.660000000000025,Thida,AR,35.5762,-91.4539,111.0,24.0,0
464322,food_dining,7.819999999999993,Titusville,FL,28.5697,-80.8191,54767.0,37.0,0
514925,health_fitness,41.839999999999975,Highland,IN,41.55,-87.4569,23726.999999999993,42.0,0
95943,grocery_pos,307.7,Hubbell,NE,40.0456,-97.4735,121.0,27.999999999999996,1
1208948,grocery_pos,325.16,Kingsport,TN,36.4715,-82.4834,87124.0,37.0,1
368470,entertainment,17.170000000000016,June Lake,CA,37.7773,-119.0825,633.0,97.0,0
479185,grocery_pos,349.61,Lagrange,WY,41.6423,-104.1974,635.0,51.0,1
756710,food_dining,37.420000000000016,Sachse,TX,32.9643,-96.6012,20328.0,39.0,0
346129,kids_pets,23.149999999999977,Pewee Valley,KY,38.3039,-85.4834,3263.0,94.0,0
661074,grocery_net,10.490000000000009,Sula,MT,45.8433,-113.8748,218.0,29.0,1
294492,shopping_pos,1.009999999999991,Ozawkie,KS,39.2136,-95.4404,2661.0,76.0,0
1280755,personal_care,180.13,Grandview,TX,32.2779,-97.2351,5875.0,32.0,0
929455,gas_transport,62.41,Melbourne,FL,28.1384,-80.6524,139650.0,67.0,0
1168453,grocery_pos,325.31,Indian Wells,CA,33.7163,-116.3381,4677.0,69.0,1
88833,misc_net,3.670000000000016,Powell,TN,36.0435,-84.04,25459.0,55.0,0
274939,home,115.35,Cadiz,KY,36.802,-87.8286,13422.0,63.0,0
5211,misc_pos,78.03,Haynes,AR,34.8838,-90.7666,222.0,61.0,0
1230882,misc_pos,6.800000000000011,Moss Point,MS,30.5471,-88.4927,31702.0,90.0,1
1052898,misc_net,818.01,Noblesville,IN,40.0563,-86.0163,64438.0,56.0,1
236419,shopping_pos,1224.1000000000001,Pembroke Township,IL,41.0646,-87.5917,2134.9999999999854,20.0,1
183352,grocery_pos,316.5,Murfreesboro,TN,35.8596,-86.421,158701.0,46.0,1
625722,food_dining,116.44,Colorado Springs,CO,38.8881,-104.6556,525713.0,32.0,1
199655,gas_transport,65.35,Heart Butte,MT,48.2777,-112.8456,743.0,52.0,0
722248,grocery_pos,369.09,Haynes,AR,34.8838,-90.7666,222.0,61.0,1
802326,food_dining,113.81,Pleasant Hill,MO,38.7859,-94.244,12866.0,78.0,1
357488,kids_pets,64.18000000000004,Walnut Ridge,AR,36.0244,-90.9288,7155.0,47.0,0
570459,shopping_pos,930.99,Arcadia,OH,41.1116,-83.50200000000001,1202.0,91.0,1
921828,shopping_net,973.99,Fort Washakie,WY,43.0048,-108.8964,1645.0000000000146,48.0,1
412438,misc_net,1.9800000000000182,Oakland,CA,37.7878,-122.1884,381459.0,50.0,0
758960,grocery_pos,300.21,Orr,MN,48.1439,-92.8561,1680.0,48.0,1
821159,shopping_net,972.1099999999999,Karns City,PA,41.0022,-79.71600000000001,1888.0,25.0,1
